assertion_id,source_name,source_url,source_record_url,retrieved_at,source_page,source_slot,year,month,day,date_iso,date_precision,date_qualifier,place,region,country,country_code,county,crop,size_text,classification,thumbnail_url,notes,index_kinds,index_urls,index_labels,index_occurrence_count,record_url_aliases,detail_http_status,detail_sha256,detail_cache_path,detail_title,latitude,longitude,has_actual_coordinate_pair,coordinate_method,coordinate_uncertainty,coordinate_uncertainty_km,coordinate_confidence,coordinate_source_url,coordinate_evidence,coordinate_context,orientation_evidence,rights_evidence,image_count,image_urls,map_diagram_urls,expansion_source_id,source_listing_text,alternate_place,canonical_match_status,matched_baseline_assertion_id,rights_scope,parser_version
iccra_7e22edf53deb11cd,ICCRA,https://iccra.org/bystate/Michigan/ICCRA_MI.htm,"https://iccra.org/bystate/Michigan/ICCRA%20-%20MI%20-%20Oscoda,%20Tuttle%20Marsh%20Wildlife%20Area,%20Iosco%20County%20(1982).htm",2026-07-21T07:17:37Z,,4,1982,,,1982,year,,"Oscoda, Tuttle Marsh Wildlife Area",Michigan,United States,US,Iosco County,,,unreviewed,https://iccra.org/bystate/Michigan/images/Oscoda.jpg,"ICCRA index labels: 1982 | Oscoda, Tuttle Marsh Wildlife Area, Iosco County (1982) | Oscoda, Tuttle Marsh Wildlife Area, Iosco County (1982); rights evidence: 006) Howell, Livingston County (October 14, 2006) Amasa, Iron County (December, 2006) New Haven Township, Shiawassee County (October 19, 2007) Page last updated on August 17, 2011 © 2008 ICCRA - Jeffrey & Delsey Wilson",by_state_page;by_year_direct,https://iccra.org/bystate/Michigan/ICCRA_MI.htm;https://iccra.org/byyear/usaformations-byyear.htm,"1982 | Oscoda, Tuttle Marsh Wildlife Area, Iosco County (1982) | Oscoda, Tuttle Marsh Wildlife Area, Iosco County (1982)",2,"https://iccra.org/bystate/Michigan/ICCRA%20-%20MI%20-%20Oscoda,%20Tuttle%20Marsh%20Wildlife%20Area,%20Iosco%20County%20(1982).htm",200,48ee73eaf72f55abfc0fba8d00f1c818f18fda7557d0127b881f2a45b005a42f,data/raw/iccra_full/objects/8803f16b5426b24c9df820247018ce0f63c594d8fb133aaf8df4aab6b745fe5f.htm,"ICCRA - Michigan - Oscoda, Tuttle Marsh Wildlife Area, Iosco County (1982)",,,False,,,,,,,,,"006) Howell, Livingston County (October 14, 2006) Amasa, Iron County (December, 2006) New Haven Township, Shiawassee County (October 19, 2007) Page last updated on August 17, 2011 © 2008 ICCRA - Jeffrey & Delsey Wilson",1,https://iccra.org/bystate/Michigan/images/Oscoda.jpg,,,,,,,,
iccra_d71c3794556ebb02,ICCRA,https://iccra.org/bystate/Indiana/ICCRA_IN.htm,"https://iccra.org/bystate/Indiana/ICCRA%20-%20IN%20-%20Copley%20Woods,%20(July%2031,%201983).htm",2026-07-21T07:17:37Z,,6,1983,7,31,1983-07-31,day,,Copley Woods (?),Indiana,United States,US,,,,unreviewed,,"ICCRA index labels: 1983 | Copley Woods (?), (July 31, 1983) | Copley Woods (?), (July 31, 1983); rights evidence: uary 31, 2005) Albion, Noble County (April, 2005) Huntingburg, Dubois County (June 26, 2006) Bedford, Lawrence County ( September 13, 2008 ) Page last updated on February 10, 2012 © 2008 ICCRA - Jeffrey & Delsey Wilson",by_state_page;by_year_direct,https://iccra.org/bystate/Indiana/ICCRA_IN.htm;https://iccra.org/byyear/usaformations-byyear.htm,"1983 | Copley Woods (?), (July 31, 1983) | Copley Woods (?), (July 31, 1983)",2,"https://iccra.org/bystate/Indiana/ICCRA%20-%20IN%20-%20Copley%20Woods,%20(July%2031,%201983).htm",200,0cf715519706d6b70e1bb0e5231ec22953c42f9a839373d374ed79875ae4925b,data/raw/iccra_full/objects/f9c0886b052d1d10b824347742cb2417dda0ecaf3da9fd179eaf29f36c092b1f.htm,"ICCRA - Indiana - Copley Woods (?), (July 31, 1983)",,,False,,,,,,,,,"uary 31, 2005) Albion, Noble County (April, 2005) Huntingburg, Dubois County (June 26, 2006) Bedford, Lawrence County ( September 13, 2008 ) Page last updated on February 10, 2012 © 2008 ICCRA - Jeffrey & Delsey Wilson",0,,,,,,,,,
iccra_0483523bb95d014a,ICCRA,https://iccra.org/bystate/Wisconsin/ICCRA_WI.htm,"https://iccra.org/bystate/Wisconsin/ICCRA%20-%20WI%20-%20Foster's%20Tree%20Farm%20%5Bcity%20unknown%5D,%20(September,%201984).htm",2026-07-21T07:17:37Z,,3,1984,9,,1984-09,month,,Foster's Tree Farm [city unknown],Wisconsin,United States,US,,,,unreviewed,,"ICCRA index labels: 1984 | Foster's Tree Farm [city unknown], (September, 1984) | Foster's Tree Farm [city unknown], (September, 1984); rights evidence: County (July 19, 2004) Wausau, Marathon County (August 27, 2004) Trevor, Kenosha County (June 21, 2005) Mayville, Dodge County (July 6, 2005) Page last updated on August 18, 2011 © 2008 ICCRA - Jeffrey & Delsey Wilson",by_state_page;by_year_direct,https://iccra.org/bystate/Wisconsin/ICCRA_WI.htm;https://iccra.org/byyear/usaformations-byyear.htm,"1984 | Foster's Tree Farm [city unknown], (September, 1984) | Foster's Tree Farm [city unknown], (September, 1984)",2,"https://iccra.org/bystate/Wisconsin/ICCRA%20-%20WI%20-%20Foster's%20Tree%20Farm%20%5Bcity%20unknown%5D,%20(September,%201984).htm",200,840f5fd3fca3f9d5fa9dcb76e39458ae1b8633e33cf5f623490463f8ff8b69d5,data/raw/iccra_full/objects/1e4a6fb7210208f45551d1e76f9b792310ac69d7887919e102500068c9d708ec.htm,"ICCRA - WI - Foster's Tree Farm [city unknown], (September, 1984)",,,False,,,,,,,,,"County (July 19, 2004) Wausau, Marathon County (August 27, 2004) Trevor, Kenosha County (June 21, 2005) Mayville, Dodge County (July 6, 2005) Page last updated on August 18, 2011 © 2008 ICCRA - Jeffrey & Delsey Wilson",0,,,,,,,,,
iccra_a0a140883bbf8fa2,ICCRA,https://iccra.org/bystate/Kentucky/ICCRA_KY.html,"https://iccra.org/bystate/Kentucky/ICCRA%20-%20KY%20-%20%5BUnknown,%20maybe%20near%20Red%20Indian%20burial%20mounds%5D,%20(1985).htm",2026-07-21T07:17:37Z,,2,1985,,,1985,year,,"[Unknown, near Red Indian burial mounds?]",Kentucky,United States,US,,,,unreviewed,,"ICCRA index labels: 1985 - [Unknown, near Red Indian burial mounds?], KY | [Unknown, near Red Indian burial mounds?], (1985); rights evidence: known, near Red Indian burial mounds?], (1990) Hill Top / Flemingsburg, Fleming County (May, 2003) Versailles, Woodford County (June 27, 2004) Page last updated on August 17, 2011 © 2008 ICCRA - Jeffrey & Delsey Wilson",by_state_page;by_year_page,https://iccra.org/bystate/Kentucky/ICCRA_KY.html;https://iccra.org/byyear/ICCRA_1985.htm,"1985 - [Unknown, near Red Indian burial mounds?], KY | [Unknown, near Red Indian burial mounds?], (1985)",2,"https://iccra.org/bystate/Kentucky/ICCRA%20-%20KY%20-%20%5BUnknown,%20maybe%20near%20Red%20Indian%20burial%20mounds%5D,%20(1985).htm",200,0a04a4efd0e6bcfa719ca4ca3c8b959de5e34c62407858a47bd4c43023a122d5,data/raw/iccra_full/objects/2be5aa86c52511d9e14cb4f6e9f1c38e36fae541e32ed00b0908922b2cd5ddd7.htm,"ICCRA - KY - [Unknown, near Red Indian burial mounds?], (1985)",,,False,,,,,,,,,"known, near Red Indian burial mounds?], (1990) Hill Top / Flemingsburg, Fleming County (May, 2003) Versailles, Woodford County (June 27, 2004) Page last updated on August 17, 2011 © 2008 ICCRA - Jeffrey & Delsey Wilson",0,,,,,,,,,
iccra_412fbf3e2cc82169,ICCRA,https://iccra.org/bystate/Virginia/ICCRA_VA.htm,"https://iccra.org/bystate/Virginia/ICCRA%20-%20VA%20-%20Dahlgren,%20King%20George%20County%20(May%201985).htm",2026-07-21T07:19:04Z,,2,1985,,,1985,year,,Dahlgren,Virginia,United States,US,King George County,,,unreviewed,,"ICCRA index labels: 1985 - Dahlgren, King George County, VA | Dahlgren, King George County (May 1985); rights evidence: ax, Grayson County (June 28, 2001) Virginia Tech University, Blacksburg, Montgomery County (May 27, 2003) Prince George County (June 12, 2003) Page last updated on August 17, 2011 © 2008 ICCRA - Jeffrey & Delsey Wilson",by_state_page;by_year_page,https://iccra.org/bystate/Virginia/ICCRA_VA.htm;https://iccra.org/byyear/ICCRA_1985.htm,"1985 - Dahlgren, King George County, VA | Dahlgren, King George County (May 1985)",2,"https://iccra.org/bystate/Virginia/ICCRA%20-%20VA%20-%20Dahlgren,%20King%20George%20County%20(May%201985).htm",200,dae1fa3f5ca493b8c01a61400929cdff779b4c77c3fb8d128368a9ddef1486d0,data/raw/iccra_full/objects/918107029ba93f7c6838fdf1d432bd5f14f83acdb259b25cf01d858f388e3ba3.htm,"ICCRA - VA - Dahlgren, King George County (May 1985)",,,False,,,,,,,,,"ax, Grayson County (June 28, 2001) Virginia Tech University, Blacksburg, Montgomery County (May 27, 2003) Prince George County (June 12, 2003) Page last updated on August 17, 2011 © 2008 ICCRA - Jeffrey & Delsey Wilson",0,,,,,,,,,
iccra_86c9984e6a1a88ba,ICCRA,https://iccra.org/bystate/Wisconsin/ICCRA_WI.htm,"https://iccra.org/bystate/Wisconsin/ICCRA%20-%20WI%20-%20Dundee,%20Monroe%20County%20(May,%201985).htm",2026-07-21T07:19:04Z,,1,1985,5,5,1985-05-05,day,,Dundee,Wisconsin,United States,US,Monroe County,,,unreviewed,,"ICCRA index labels: May 5, 1985 - Dundee, Monroe County, WI | Dundee, Monroe County (May, 1985); rights evidence: County (July 19, 2004) Wausau, Marathon County (August 27, 2004) Trevor, Kenosha County (June 21, 2005) Mayville, Dodge County (July 6, 2005) Page last updated on August 18, 2011 © 2008 ICCRA - Jeffrey & Delsey Wilson",by_state_page;by_year_page,https://iccra.org/bystate/Wisconsin/ICCRA_WI.htm;https://iccra.org/byyear/ICCRA_1985.htm,"May 5, 1985 - Dundee, Monroe County, WI | Dundee, Monroe County (May, 1985)",2,"https://iccra.org/bystate/Wisconsin/ICCRA%20-%20WI%20-%20Dundee,%20Monroe%20County%20(May,%201985).htm",200,38b26d4e21ac4c9484af56eb7ac10b7d69faafbf845ef61a56b5616f05949270,data/raw/iccra_full/objects/fb57e62b55a129802daf502e12fd22a0a983189bd5a05ea2ae573f92876a2907.htm,"ICCRA - WI - Dundee, Monroe County (May, 1985)",,,False,,,,,,,,,"County (July 19, 2004) Wausau, Marathon County (August 27, 2004) Trevor, Kenosha County (June 21, 2005) Mayville, Dodge County (July 6, 2005) Page last updated on August 18, 2011 © 2008 ICCRA - Jeffrey & Delsey Wilson",0,,,,,,,,,
iccra_24deca7cc2dd931b,ICCRA,https://iccra.org/byyear/ICCRA_1985.htm,"https://iccra.org/bystate/Connecticut/ICCRA%20-%20CT%20-%20Southbury,%20New%20Haven%20County%20(August%2015,%201967).htm",2026-07-21T07:17:37Z,,2,1985,8,15,1985-08-15,day,,Southbury,Connecticut,United States,US,New Haven County,,,unreviewed,https://iccra.org/bystate/Connecticut/images/SouthburyFormation.jpg,"ICCRA index labels: August 15, 1985 - Southbury, New Haven County, CT; rights evidence: 2001) East Haven, New Haven County (June 11, 2002) Norwalk, Fairfield County (March 11, 2003) New Milford, Litchfield County (July 14, 2004) Page last updated on August 10, 2011 © 2008 ICCRA - Jeffrey & Delsey Wilson",by_year_page,https://iccra.org/byyear/ICCRA_1985.htm,"August 15, 1985 - Southbury, New Haven County, CT",1,"https://iccra.org/bystate/Connecticut/ICCRA%20-%20CT%20-%20Southbury,%20New%20Haven%20County%20(August%2015,%201967).htm",200,f49adbb468041e216fbef59e5e12f24384db8c24ead0a8e7038ef6156a056975,data/raw/iccra_full/objects/a613b7e02b78d07562e3618c3426001121720a6c724f0b8ce4d079d010da752a.htm,"ICCRA - CT - Southbury, New Haven County (August 15, 1967)",,,False,,,,,,,,,"2001) East Haven, New Haven County (June 11, 2002) Norwalk, Fairfield County (March 11, 2003) New Milford, Litchfield County (July 14, 2004) Page last updated on August 10, 2011 © 2008 ICCRA - Jeffrey & Delsey Wilson",1,https://iccra.org/bystate/Connecticut/images/SouthburyFormation.jpg,,,,,,,,
iccra_e423e9b508463af8,ICCRA,https://iccra.org/bystate/North%20Carolina/ICCRA_NC.htm,"https://iccra.org/bystate/North%20Carolina/ICCRA%20-%20NC%20-%20Mocksville,%20Rowan%20County%20(November,%201985).html",2026-07-21T07:19:04Z,,3,1985,11,,1985-11,month,,Mocksville,North Carolina,United States,US,Rowan County,,,unreviewed,,"ICCRA index labels: November 1985 - Mocksville, Rowan County, NC | Mocksville, Rowan County (November, 1985); rights evidence: ty (June 21, 2005) Burnsville, Yancey County (July 2, 2005) Leicester, Buncombe County (July 5, 2005) Mars Hill, Madison County (July 9, 2005) Page last updated on August 18, 2015 © 2008 ICCRA - Jeffrey & Delsey Wilson",by_state_page;by_year_page,https://iccra.org/bystate/North%20Carolina/ICCRA_NC.htm;https://iccra.org/byyear/ICCRA_1985.htm,"November 1985 - Mocksville, Rowan County, NC | Mocksville, Rowan County (November, 1985)",2,"https://iccra.org/bystate/North%20Carolina/ICCRA%20-%20NC%20-%20Mocksville,%20Rowan%20County%20(November,%201985).html",200,609176553f2354aaa7d645fec3b8896799d896169fa35f7bcf8c5fc93ce8474d,data/raw/iccra_full/objects/461a459804e16774b6e8d24771b772052f5dabd3669f8e2236182d40d136205e.html,"ICCRA - NC - Mocksville, Rowan County (November, 1985)",,,False,,,,,,,,,"ty (June 21, 2005) Burnsville, Yancey County (July 2, 2005) Leicester, Buncombe County (July 5, 2005) Mars Hill, Madison County (July 9, 2005) Page last updated on August 18, 2015 © 2008 ICCRA - Jeffrey & Delsey Wilson",0,,,,,,,,,
iccra_ef068ab405423cdc,ICCRA,https://iccra.org/bystate/Kentucky/ICCRA_KY.html,"https://iccra.org/bystate/Kentucky/ICCRA%20-%20KY%20-%20%5BUnknown,%20maybe%20near%20Red%20Indian%20burial%20mounds%5D,%20(1986).htm",2026-07-21T07:17:37Z,,3,1986,,,1986,year,,"[Unknown, near Red Indian burial mounds?]",Kentucky,United States,US,,,,unreviewed,,"ICCRA index labels: 1986 - [Unknown, near Red Indian burial mounds?], KY | [Unknown, near Red Indian burial mounds?], (1986); rights evidence: known, near Red Indian burial mounds?], (1990) Hill Top / Flemingsburg, Fleming County (May, 2003) Versailles, Woodford County (June 27, 2004) Page last updated on August 17, 2011 © 2008 ICCRA - Jeffrey & Delsey Wilson",by_state_page;by_year_page,https://iccra.org/bystate/Kentucky/ICCRA_KY.html;https://iccra.org/byyear/ICCRA_1986.htm,"1986 - [Unknown, near Red Indian burial mounds?], KY | [Unknown, near Red Indian burial mounds?], (1986)",2,"https://iccra.org/bystate/Kentucky/ICCRA%20-%20KY%20-%20%5BUnknown,%20maybe%20near%20Red%20Indian%20burial%20mounds%5D,%20(1986).htm",200,24fe1c5c4415bd16b3380a81af03ed217f7829da426704c1e6f4435b39cf2ed8,data/raw/iccra_full/objects/08d4ad9c808bd7b802977909dc289b81ef82a05b04563b1ffa0383ab66c8fb0f.htm,"ICCRA - KY - [Unknown, near Red Indian burial mounds?], (1986)",,,False,,,,,,,,,"known, near Red Indian burial mounds?], (1990) Hill Top / Flemingsburg, Fleming County (May, 2003) Versailles, Woodford County (June 27, 2004) Page last updated on August 17, 2011 © 2008 ICCRA - Jeffrey & Delsey Wilson",0,,,,,,,,,
iccra_6957406a515a2e1b,ICCRA,https://iccra.org/bystate/Ohio/ICCRA_Ohio.htm,"https://iccra.org/bystate/Ohio/ICCRA%20-%20Ohio%20-%20Helena,%20Guernsey%20County%20(1986).htm",2026-07-21T07:17:37Z,,2,1986,,,1986,year,,Helena,Ohio,United States,US,Guernsey County,,,unreviewed,https://iccra.org/bystate/Ohio/images/miamisburg.JPG,"ICCRA index labels: 1986 - Helena, Guernsey County, OH | Helena, Guernsey County (1986); rights evidence: September 1, 2007) Moscow, Clermont County (June 6, 2010) Owensville, Clermont County (June 24, 2010) Chillicothe, Ross County (Mid Sept 2012) Page last updated on October 7, 2014 © 2008 ICCRA - Jeffrey & Delsey Wilson",by_state_page;by_year_page,https://iccra.org/bystate/Ohio/ICCRA_Ohio.htm;https://iccra.org/byyear/ICCRA_1986.htm,"1986 - Helena, Guernsey County, OH | Helena, Guernsey County (1986)",2,"https://iccra.org/bystate/Ohio/ICCRA%20-%20Ohio%20-%20Helena,%20Guernsey%20County%20(1986).htm",200,452f9db562ccb7b9322cdf9099b7ebae8af97e816e654c3b31553ac1ba22fa33,data/raw/iccra_full/objects/c0a98e9e6f02944928aaed8683162295ca5d1a174ce233164a29cc7b3570e889.htm,"ICCRA - Ohio - Helena, Guernsey County (1986)",,,False,,,,,,,,,"September 1, 2007) Moscow, Clermont County (June 6, 2010) Owensville, Clermont County (June 24, 2010) Chillicothe, Ross County (Mid Sept 2012) Page last updated on October 7, 2014 © 2008 ICCRA - Jeffrey & Delsey Wilson",1,https://iccra.org/bystate/Ohio/images/miamisburg.JPG,,,,,,,,
iccra_954fa70110cb01ce,ICCRA,https://iccra.org/bystate/Virginia/ICCRA_VA.htm,"https://iccra.org/bystate/Virginia/ICCRA%20-%20VA%20-%20Dahlgren,%20King%20George%20County%20(1986).htm",2026-07-21T07:19:17Z,,1,1986,,,1986,year,,Dahlgren,Virginia,United States,US,King George County,,,unreviewed,,"ICCRA index labels: 1986 - Dahlgren, King George County, VA | Dahlgren, King George County (1986); rights evidence: rginia Tech University, Blacksburg, Montgomery County (May 27, 2003) Prince George County (June 12, 2003) Prince George County (June 12, 2003) Page last updated on August 17, 2011 © 2008 ICCRA - Jeffrey & Delsey Wilson",by_state_page;by_year_page,https://iccra.org/bystate/Virginia/ICCRA_VA.htm;https://iccra.org/byyear/ICCRA_1986.htm,"1986 - Dahlgren, King George County, VA | Dahlgren, King George County (1986)",2,"https://iccra.org/bystate/Virginia/ICCRA%20-%20VA%20-%20Dahlgren,%20King%20George%20County%20(1986).htm",200,3d78744ca68316b14c05ea25be9f615420564f584cacd23c501a53637e65344b,data/raw/iccra_full/objects/428a069d2d913ba82b5a2fea726f458c8fd6801cc324bf1f6072dd25250f7081.htm,"ICCRA - VA - Dahlgren, King George County (1986)",,,False,,,,,,,,,"rginia Tech University, Blacksburg, Montgomery County (May 27, 2003) Prince George County (June 12, 2003) Prince George County (June 12, 2003) Page last updated on August 17, 2011 © 2008 ICCRA - Jeffrey & Delsey Wilson",0,,,,,,,,,
iccra_3c70fd9f25d17850,ICCRA,https://iccra.org/bystate/Kentucky/ICCRA_KY.html,"https://iccra.org/bystate/Kentucky/ICCRA%20-%20KY%20-%20%5BUnknown,%20maybe%20near%20Red%20Indian%20burial%20mounds%5D,%20(1987).htm",2026-07-21T07:17:37Z,,4,1987,,,1987,year,,"[Unknown, near Red Indian burial mounds?]",Kentucky,United States,US,,,,unreviewed,,"ICCRA index labels: 1987 - [Unknown, near Red Indian burial mounds?], KY | [Unknown, near Red Indian burial mounds?], (1987); rights evidence: known, near Red Indian burial mounds?], (1990) Hill Top / Flemingsburg, Fleming County (May, 2003) Versailles, Woodford County (June 27, 2004) Page last updated on August 17, 2011 © 2008 ICCRA - Jeffrey & Delsey Wilson",by_state_page;by_year_page,https://iccra.org/bystate/Kentucky/ICCRA_KY.html;https://iccra.org/byyear/ICCRA_1987.htm,"1987 - [Unknown, near Red Indian burial mounds?], KY | [Unknown, near Red Indian burial mounds?], (1987)",2,"https://iccra.org/bystate/Kentucky/ICCRA%20-%20KY%20-%20%5BUnknown,%20maybe%20near%20Red%20Indian%20burial%20mounds%5D,%20(1987).htm",200,34f6b1e5798df089249f3ceb0036f298dafcff6626cfc5be717f0d1dd134c781,data/raw/iccra_full/objects/ab3e3252897f6826f54d7d16783dc0c6b52b4677d1a320183d212cf553d80783.htm,"ICCRA - KY - [Unknown, near Red Indian burial mounds?], (1987)",,,False,,,,,,,,,"known, near Red Indian burial mounds?], (1990) Hill Top / Flemingsburg, Fleming County (May, 2003) Versailles, Woodford County (June 27, 2004) Page last updated on August 17, 2011 © 2008 ICCRA - Jeffrey & Delsey Wilson",0,,,,,,,,,
iccra_67edf6a303853138,ICCRA,https://iccra.org/bystate/Montana/ICCRA_MT.htm,"https://iccra.org/bystate/Montana/ICCRA%20-%20MT%20-%20Volborg,%20Custer%20County%20(1987).htm",2026-07-21T07:17:37Z,,2,1987,,,1987,year,,Volborg,Montana,United States,US,Custer County,,,unreviewed,,"ICCRA index labels: 1987 - Volborg, Custer County, MT | Volborg, Custer County (1987); rights evidence: y, Miles City, Custer County (August, 2002) USDA Fort Keogh Livestock and Range Research Laboratory, Miles City, Custer County (October, 2003) Page last updated on August 10, 2011 © 2008 ICCRA - Jeffrey & Delsey Wilson",by_state_page;by_year_page,https://iccra.org/bystate/Montana/ICCRA_MT.htm;https://iccra.org/byyear/ICCRA_1987.htm,"1987 - Volborg, Custer County, MT | Volborg, Custer County (1987)",2,"https://iccra.org/bystate/Montana/ICCRA%20-%20MT%20-%20Volborg,%20Custer%20County%20(1987).htm",200,5fcf8bc0a77b1d473e3a84bcccc85a2c52124ce435f9754508ace87f36459719,data/raw/iccra_full/objects/62987502b0d050d0d93b2f4266d9facbdb260f1c274993380e7e343a15f564be.htm,"ICCRA - MT - Volborg, Custer County (1987)",,,False,,,,,,,,,"y, Miles City, Custer County (August, 2002) USDA Fort Keogh Livestock and Range Research Laboratory, Miles City, Custer County (October, 2003) Page last updated on August 10, 2011 © 2008 ICCRA - Jeffrey & Delsey Wilson",0,,,,,,,,,
iccra_584c026889037eb5,ICCRA,https://iccra.org/bystate/Virginia/ICCRA_VA.htm,"https://iccra.org/bystate/Virginia/ICCRA%20-%20VA%20-%20Dahlgren,%20King%20George%20County%20(1987).htm",2026-07-21T07:17:37Z,,3,1987,,,1987,year,,Dahlgren,Virginia,United States,US,King George County,,,unreviewed,,"ICCRA index labels: 1987 - Dahlgren, King George County, VA | Dahlgren, King George County (1987); rights evidence: ax, Grayson County (June 28, 2001) Virginia Tech University, Blacksburg, Montgomery County (May 27, 2003) Prince George County (June 12, 2003) Page last updated on August 17, 2011 © 2008 ICCRA - Jeffrey & Delsey Wilson",by_state_page;by_year_page,https://iccra.org/bystate/Virginia/ICCRA_VA.htm;https://iccra.org/byyear/ICCRA_1987.htm,"1987 - Dahlgren, King George County, VA | Dahlgren, King George County (1987)",2,"https://iccra.org/bystate/Virginia/ICCRA%20-%20VA%20-%20Dahlgren,%20King%20George%20County%20(1987).htm",200,2c3220a7a9c98b094d568a89714b8ff8cef78c6092125f211ec276f3d6d93a2c,data/raw/iccra_full/objects/780f49459ca2b8cd9a6d30009ce9a2ca210b9469be050d39cc702d9b01aed245.htm,"ICCRA - VA - Dahlgren, King George County (1987)",,,False,,,,,,,,,"ax, Grayson County (June 28, 2001) Virginia Tech University, Blacksburg, Montgomery County (May 27, 2003) Prince George County (June 12, 2003) Page last updated on August 17, 2011 © 2008 ICCRA - Jeffrey & Delsey Wilson",0,,,,,,,,,
iccra_7a57253439970fe0,ICCRA,https://iccra.org/bystate/Wisconsin/ICCRA_WI.htm,"https://iccra.org/bystate/Wisconsin/ICCRA%20-%20WI%20-%20Mukwonago,%20Waukesha%20County%20(February,%201987).htm",2026-07-21T07:17:37Z,,1,1987,2,,1987-02,month,,Mukwonago,Wisconsin,United States,US,Waukesha County,,,unreviewed,,"ICCRA index labels: February 1987 - Mukwonago, Waukesha County, WI | Mukwonago, Waukesha County (February, 1987); rights evidence: County (July 19, 2004) Wausau, Marathon County (August 27, 2004) Trevor, Kenosha County (June 21, 2005) Mayville, Dodge County (July 6, 2005) Page last updated on August 18, 2011 © 2008 ICCRA - Jeffrey & Delsey Wilson",by_state_page;by_year_page,https://iccra.org/bystate/Wisconsin/ICCRA_WI.htm;https://iccra.org/byyear/ICCRA_1987.htm,"February 1987 - Mukwonago, Waukesha County, WI | Mukwonago, Waukesha County (February, 1987)",2,"https://iccra.org/bystate/Wisconsin/ICCRA%20-%20WI%20-%20Mukwonago,%20Waukesha%20County%20(February,%201987).htm",200,57500842e8e93bef8113e291e644b1d2d97648d92e85fdc071a0ea934cfa106e,data/raw/iccra_full/objects/af9a231add7e05867e8c4763c4887e42539471285455eb18765ce0d040faca7a.htm,"ICCRA - WI - Mukwonago, Waukesha County (February, 1987)",,,False,,,,,,,,,"County (July 19, 2004) Wausau, Marathon County (August 27, 2004) Trevor, Kenosha County (June 21, 2005) Mayville, Dodge County (July 6, 2005) Page last updated on August 18, 2011 © 2008 ICCRA - Jeffrey & Delsey Wilson",0,,,,,,,,,
iccra_1d6eb066a3562dd9,ICCRA,https://iccra.org/bystate/Indiana/ICCRA_IN.htm,"https://iccra.org/bystate/Indiana/ICCRA%20-%20IN%20-%20Middletown,%20Henry%20County%20(May%2027,%201987).htm",2026-07-21T07:17:37Z,,2,1987,3,27,1987-03-27,day,,Middletown,Indiana,United States,US,Henry County,,,unreviewed,,"ICCRA index labels: March 27, 1987 - Middletown, Henry County, IN | Middletown, Henry County (May 27, 1987); rights evidence: uary 31, 2005) Albion, Noble County (April, 2005) Huntingburg, Dubois County (June 26, 2006) Bedford, Lawrence County ( September 13, 2008 ) Page last updated on February 10, 2012 © 2008 ICCRA - Jeffrey & Delsey Wilson",by_state_page;by_year_page,https://iccra.org/bystate/Indiana/ICCRA_IN.htm;https://iccra.org/byyear/ICCRA_1987.htm,"March 27, 1987 - Middletown, Henry County, IN | Middletown, Henry County (May 27, 1987)",2,"https://iccra.org/bystate/Indiana/ICCRA%20-%20IN%20-%20Middletown,%20Henry%20County%20(May%2027,%201987).htm",200,d7e1037868c046d16d69b5ae1c6b294a13d1d88da0bf80c8a8e7b8e193b60ca1,data/raw/iccra_full/objects/d224f52737928d2f4b03b5b0087f291add03d16e7542e05b310f568fb991d781.htm,"ICCRA - Indiana - Middletown, Henry County (May 27, 1987)",,,False,,,,,,,,,"uary 31, 2005) Albion, Noble County (April, 2005) Huntingburg, Dubois County (June 26, 2006) Bedford, Lawrence County ( September 13, 2008 ) Page last updated on February 10, 2012 © 2008 ICCRA - Jeffrey & Delsey Wilson",0,,,,,,,,,
